Neighborhood-Latitude,Neighborhood-Longitude,Postal Code,Venue,Venue_Category,Venue_Latitude,Venue_Longitude,Count
43.7785175,-79.3465557,M2J,RBC Royal Bank,Bank,43.777303882018465,-79.3446527392512,1
43.7785175,-79.3465557,M2J,Zara,Clothing Store,43.777961241763556,-79.34469070057258,1
43.7785175,-79.3465557,M2J,Tim Hortons,Coffee Shop,43.777964,-79.344715,1
43.7785175,-79.3465557,M2J,Tim Hortons,Coffee Shop,43.7749925,-79.3463027,1
43.7785175,-79.3465557,M2J,Heart Sushi,Japanese Restaurant,43.777203,-79.343805,1
43.7785175,-79.3465557,M2J,KFC,Fast Food Restaurant,43.7776,-79.3442,1
43.7785175,-79.3465557,M2J,Bourbon St. Grill,Fast Food Restaurant,43.77827649168577,-79.34324149162853,1
43.7785175,-79.3465557,M2J,Tim Hortons,Coffee Shop,43.77524918178477,-79.34773966670036,1
43.7785175,-79.3465557,M2J,Spring Rolls,Asian Restaurant,43.777350695180374,-79.34397727347279,1
43.7785175,-79.3465557,M2J,Hollister Co.,Clothing Store,43.778088689883695,-79.34370423838938,1
43.7785175,-79.3465557,M2J,SEPHORA,Cosmetics Shop,43.7784228,-79.3437426,1
43.7785175,-79.3465557,M2J,St. Louis Bar & Grill,Bar,43.77721460733997,-79.34508093497027,1
43.7785175,-79.3465557,M2J,Z•teca,Burrito Place,43.777216678163484,-79.3444011179068,1
43.7785175,-79.3465557,M2J,McDonald's,Fast Food Restaurant,43.7784074,-79.3435742,1
43.7679803,-79.48726190000001,M3J,MUSE Massage Spa,Massage Studio,43.7656861872247,-79.4893183666046,1
43.7679803,-79.48726190000001,M3J,Carribean Heat,Caribbean Restaurant,43.764155,-79.490227,1
43.7679803,-79.48726190000001,M3J,Tim Hortons,Coffee Shop,43.764289283166015,-79.48879033327103,1
43.7679803,-79.48726190000001,M3J,Fox & Fiddle,Bar,43.76379461939549,-79.48849672002802,1
43.7679803,-79.48726190000001,M3J,Falafel Express,Falafel Restaurant,43.764187100541214,-79.48912096481943,1
43.7679803,-79.48726190000001,M3J,Party City,Miscellaneous Shop,43.76417373654635,-79.4852503780818,1
43.7679803,-79.48726190000001,M3J,Lastman's Bad Boy,Furniture / Home Store,43.76387769549716,-79.48643532503631,1
43.685347,-79.3381065,M4J,Aldwych Park,Park,43.68490095564762,-79.34109075059628,1
43.685347,-79.3381065,M4J,The Path,Park,43.68392344354094,-79.33500661843325,1
43.685347,-79.3381065,M4J,Sammon Convenience,Convenience Store,43.68695102703702,-79.33500661843325,1
43.6408157,-79.38175229999999,M5J,Harbourfront,Neighborhood,43.639525632239106,-79.38068838052389,1
43.6408157,-79.38175229999999,M5J,Roundhouse Park,Park,43.64174513889102,-79.38427882922346,1
43.6408157,-79.38175229999999,M5J,BeaverTails,Dessert Shop,43.639736,-79.380068,1
43.6408157,-79.38175229999999,M5J,iQ Food Co,Salad Place,43.642851,-79.382081,1
43.6408157,-79.38175229999999,M5J,Lake Ontario,Lake,43.63894493157648,-79.37966465950012,1
43.6408157,-79.38175229999999,M5J,Harbourfront Centre,Performing Arts Venue,43.63855578926675,-79.38319016270458,1
43.6408157,-79.38175229999999,M5J,Evviva Restaurant,Deli / Bodega,43.64157991761808,-79.38345644030795,1
43.6408157,-79.38175229999999,M5J,Ontario Square,Plaza,43.63937829745867,-79.38209598496967,1
43.6408157,-79.38175229999999,M5J,Natrel Pond/Rink,Skating Rink,43.6384313677662,-79.38252754335107,1
43.6408157,-79.38175229999999,M5J,Maple Leaf Square,Plaza,43.64292522840183,-79.38089182467687,1
43.6408157,-79.38175229999999,M5J,Delta Hotels by Marriott Toronto,Hotel,43.6428819,-79.3839491,1
43.6408157,-79.38175229999999,M5J,Real Sports Apparel,Sporting Goods Shop,43.64285984835777,-79.38018363195047,1
43.6408157,-79.38175229999999,M5J,Longo's Maple Leaf Square,Supermarket,43.64251679604069,-79.38139301653129,1
43.6408157,-79.38175229999999,M5J,Harbour Square Park,Park,43.63925269130776,-79.37839547902978,1
43.6408157,-79.38175229999999,M5J,Lick It Gelato,Ice Cream Shop,43.63925633222479,-79.38464951914256,1
43.6408157,-79.38175229999999,M5J,Aroma Espresso Bar,Café,43.6423209103846,-79.38374932648954,1
43.6408157,-79.38175229999999,M5J,Boxcar Social,Café,43.63831906511549,-79.38246311921247,1
43.6408157,-79.38175229999999,M5J,The Power Plant,Art Gallery,43.63827200397285,-79.38199390946676,1
43.6408157,-79.38175229999999,M5J,Miku,Japanese Restaurant,43.64137436,-79.37753063,1
43.6408157,-79.38175229999999,M5J,Sharetea,Bubble Tea Shop,43.640175967763966,-79.37960567018246,1
43.6408157,-79.38175229999999,M5J,TELUS,IT Services,43.64331243103257,-79.38099939294844,1
43.6408157,-79.38175229999999,M5J,e11even,New American Restaurant,43.64242558687748,-79.38144094115985,1
43.6408157,-79.38175229999999,M5J,Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991,1
43.6408157,-79.38175229999999,M5J,Delta Toronto Club Lounge,Roof Deck,43.64308454373067,-79.38388489051405,1
43.6408157,-79.38175229999999,M5J,Fleck Dance Theater,Dance Studio,43.638300366812686,-79.3804699399247,1
43.6408157,-79.38175229999999,M5J,Ripley's Aquarium of Canada,Aquarium,43.642104321965796,-79.38625159146146,1
43.6408157,-79.38175229999999,M5J,PawsWay,Event Space,43.63859915782706,-79.38499178154079,1
43.6408157,-79.38175229999999,M5J,Le Germain Hotel,Hotel,43.64312502979691,-79.38091770864038,1
43.6408157,-79.38175229999999,M5J,Pie Bar,Pizza Place,43.63817355603517,-79.38054644461133,1
43.6408157,-79.38175229999999,M5J,Air Canada Club,Lounge,43.643224100030416,-79.37915938219528,1
43.6408157,-79.38175229999999,M5J,Pearl Harbourfront,Chinese Restaurant,43.63815654013541,-79.38068763743328,1
43.6408157,-79.38175229999999,M5J,SOCO Kitchen+Bar,Bistro,43.64303873929366,-79.38380850724118,1
43.6408157,-79.38175229999999,M5J,Taverna Mercatto,Italian Restaurant,43.64262514139939,-79.38325673989138,1
43.6408157,-79.38175229999999,M5J,Union Pearson Express,Train Station,43.64436200658875,-79.38319927907953,1
43.6408157,-79.38175229999999,M5J,Mos Mos,Coffee Shop,43.64163954520267,-79.3775517786762,1
43.6408157,-79.38175229999999,M5J,Joe Bird,Fried Chicken Joint,43.6382035241723,-79.38035466343936,1
43.6408157,-79.38175229999999,M5J,Steam Whistle Brewing,Brewery,43.641751628677554,-79.38708862583252,1
43.6408157,-79.38175229999999,M5J,Booster Juice,Juice Bar,43.64322536,-79.3812383,1
43.6408157,-79.38175229999999,M5J,Harbour 60 Toronto,Steakhouse,43.64222021431867,-79.37794459004243,1
43.6408157,-79.38175229999999,M5J,Amsterdam Brewhouse,Brewery,43.63812210550607,-79.38480300808894,1
43.647926700000006,-79.4197497,M6J,Bellwoods Brewery,Brewery,43.647097254598236,-79.41995537873463,1
43.647926700000006,-79.4197497,M6J,Bang Bang Ice Cream & Bakery,Ice Cream Shop,43.64624619920086,-79.41955285188536,1
43.647926700000006,-79.4197497,M6J,La Cubana,Cuban Restaurant,43.64623003878161,-79.4196356996568,1
43.647926700000006,-79.4197497,M6J,Pizzeria Libretto,Pizza Place,43.64897862710277,-79.4206035669193,1
43.647926700000006,-79.4197497,M6J,Foxley Bistro,Asian Restaurant,43.648642746283834,-79.42049525794245,1
43.647926700000006,-79.4197497,M6J,OddSeoul,Korean Restaurant,43.64619218474247,-79.4196014527498,1
43.647926700000006,-79.4197497,M6J,Bellwoods Brewery Bottle Shop,Beer Store,43.64712,-79.420044,1
43.647926700000006,-79.4197497,M6J,Union Restaurant,New American Restaurant,43.64585979013257,-79.41953208988866,1
43.647926700000006,-79.4197497,M6J,Gift Shop,Cocktail Bar,43.64614871682715,-79.41948131634449,1
43.647926700000006,-79.4197497,M6J,Artscape Youngplace,Art Gallery,43.646921206418654,-79.4173424662258,1
43.647926700000006,-79.4197497,M6J,Paris Paris Bar,Wine Bar,43.649237,-79.421436,1
43.647926700000006,-79.4197497,M6J,Pho Rua Vang (Golden Turtle),Vietnamese Restaurant,43.64689319654605,-79.41977781583955,1
43.647926700000006,-79.4197497,M6J,Mamakas Taverna,Greek Restaurant,43.645908,-79.419654,1
43.647926700000006,-79.4197497,M6J,Lower Ossington Theatre,Theater,43.64638945106542,-79.4197810126815,1
43.647926700000006,-79.4197497,M6J,Reposado,Bar,43.647320789001384,-79.42003151431754,1
43.647926700000006,-79.4197497,M6J,Rotate This,Record Shop,43.64854360521872,-79.42051802319355,1
43.647926700000006,-79.4197497,M6J,Dakota Tavern,Bar,43.64967991705445,-79.42083755592827,1
43.647926700000006,-79.4197497,M6J,YogaSpace,Yoga Studio,43.64760744635252,-79.42013338783642,1
43.647926700000006,-79.4197497,M6J,La Banane,French Restaurant,43.64904020618134,-79.42059946263156,1
43.647926700000006,-79.4197497,M6J,The Communist's Daughter,Bar,43.64936167997857,-79.42096310360856,1
43.647926700000006,-79.4197497,M6J,Bazara,Japanese Restaurant,43.64853491212856,-79.4205209529485,1
43.647926700000006,-79.4197497,M6J,Hanmoto,Asian Restaurant,43.649505301973576,-79.42276783144736,1
43.647926700000006,-79.4197497,M6J,Té,Bistro,43.6457982128694,-79.41950829388077,1
43.647926700000006,-79.4197497,M6J,Pho Tien Thanh,Vietnamese Restaurant,43.6454840897343,-79.41927617283633,1
43.647926700000006,-79.4197497,M6J,Nova Era Bakery,Bakery,43.64941868510166,-79.42217715153669,1
43.647926700000006,-79.4197497,M6J,Veghed,Vegetarian / Vegan Restaurant,43.649224,-79.422326,1
43.647926700000006,-79.4197497,M6J,Tiger of Sweden Toronto,Men's Store,43.64547447021368,-79.41939519348614,1
43.647926700000006,-79.4197497,M6J,Ufficio,Italian Restaurant,43.649439390888254,-79.42301401069709,1
43.647926700000006,-79.4197497,M6J,Jimmy's Coffee,Coffee Shop,43.64452074032671,-79.4189080566799,1
43.647926700000006,-79.4197497,M6J,Lost & Found,Men's Store,43.64937792373502,-79.42414948228769,1
43.647926700000006,-79.4197497,M6J,The Lucky Penny,Deli / Bodega,43.64701953746149,-79.41700293213309,1
43.647926700000006,-79.4197497,M6J,The Goods,Vegetarian / Vegan Restaurant,43.649259,-79.424022,1
43.647926700000006,-79.4197497,M6J,Pilot Coffee Roasters,Coffee Shop,43.646609556865684,-79.41960592835666,1
43.647926700000006,-79.4197497,M6J,Cafe Neon,Café,43.64413001596351,-79.41966955539107,1
43.647926700000006,-79.4197497,M6J,Montgomery's,Restaurant,43.64427321589836,-79.41852057016375,1
43.647926700000006,-79.4197497,M6J,Trinity Bellwoods Park,Park,43.64707192840234,-79.4137559260075,1
43.647926700000006,-79.4197497,M6J,Le Dolci,Cupcake Shop,43.65037714376175,-79.41595899908262,1
43.647926700000006,-79.4197497,M6J,BYOB Cocktail Emporium,Miscellaneous Shop,43.64444685441145,-79.41775729184432,1
43.647926700000006,-79.4197497,M6J,Frankie's Bar & Cafe,Diner,43.64428952965486,-79.41848108576797,1
43.647926700000006,-79.4197497,M6J,La Chingada,Mexican Restaurant,43.649647,-79.424065,1
43.7279292,-79.26202940000002,M1K,Giant Tiger,Department Store,43.72744662939136,-79.26624035854763,1
43.7279292,-79.26202940000002,M1K,Tim Hortons,Coffee Shop,43.72689508691926,-79.26615692675114,1
43.7279292,-79.26202940000002,M1K,Tandy Leather,Hobby Shop,43.7269737868054,-79.26651349240451,1
43.7279292,-79.26202940000002,M1K,Dollarama,Discount Store,43.72659620252377,-79.26682995710473,1
43.7869473,-79.385975,M2K,Sun Star Chinese Cuisine 翠景小炒,Chinese Restaurant,43.78791448422642,-79.38123404311649,1
43.7869473,-79.385975,M2K,TD Canada Trust,Bank,43.7880740139986,-79.38036672770977,1
43.7869473,-79.385975,M2K,Maxim's Cafe and Patisserie,Café,43.78786337669778,-79.38075094208715,1
43.7869473,-79.385975,M2K,Kaga Sushi,Japanese Restaurant,43.78775840092113,-79.38108976991016,1
43.737473200000004,-79.46476329999999,M3K,Toronto Downsview Airport (YZD),Airport,43.738882611749744,-79.47011109314882,1
43.737473200000004,-79.46476329999999,M3K,First Class Realty Ltd,Electronics Store,43.737133,-79.463298,1
43.737473200000004,-79.46476329999999,M3K,Ancaster Park,Park,43.73470570807407,-79.46477740817078,1
43.6795571,-79.352188,M4K,MenEssentials,Cosmetics Shop,43.677820068604575,-79.35126543045044,1
43.6795571,-79.352188,M4K,Pantheon,Greek Restaurant,43.67762124481265,-79.35143390043564,1
43.6795571,-79.352188,M4K,Cafe Fiorentina,Italian Restaurant,43.677743,-79.350115,1
43.6795571,-79.352188,M4K,Louis Cifer Brew Works,Brewery,43.677662745359996,-79.3513125762371,1
43.6795571,-79.352188,M4K,La Diperie,Ice Cream Shop,43.677702,-79.352265,1
43.6795571,-79.352188,M4K,Dolce Gelato,Ice Cream Shop,43.677772998450614,-79.35118737317053,1
43.6795571,-79.352188,M4K,Moksha Yoga Danforth,Yoga Studio,43.67762174479883,-79.3521159367257,1
43.6795571,-79.352188,M4K,The Big Carrot Organic Juice Bar,Juice Bar,43.677438,-79.352683,1
43.6795571,-79.352188,M4K,Mezes,Greek Restaurant,43.6779622615441,-79.35019606997218,1
43.6795571,-79.352188,M4K,Valley Farm Produce,Fruit & Vegetable Store,43.677999294687275,-79.3499690927287,1
43.6795571,-79.352188,M4K,Messini Authentic Gyros,Greek Restaurant,43.677704,-79.35048,1
43.6795571,-79.352188,M4K,7 Numbers,Italian Restaurant,43.677061774959824,-79.35393428891682,1
43.6795571,-79.352188,M4K,Rikkochez,Restaurant,43.677267,-79.353274,1
43.6795571,-79.352188,M4K,The Auld Spot Pub,Pub,43.67733505610778,-79.35312964755529,1
43.6795571,-79.352188,M4K,Re: Reading,Bookstore,43.678506570428084,-79.34767758382526,1
43.6795571,-79.352188,M4K,Pizzeria Libretto,Pizza Place,43.678488633358,-79.34757579277853,1
43.6795571,-79.352188,M4K,Astoria Shish Kebob House,Greek Restaurant,43.677596,-79.351738,1
43.6795571,-79.352188,M4K,Don Valley Trail,Trail,43.67633091997674,-79.35392333297455,1
43.6795571,-79.352188,M4K,Alexandros,Greek Restaurant,43.67830448799868,-79.34948556208978,1
43.6795571,-79.352188,M4K,Leonidas Chocolates Cafe,Café,43.67811808012494,-79.34948504099059,1
43.6795571,-79.352188,M4K,Caffé Demetre,Dessert Shop,43.67768266377745,-79.35160842812537,1
43.6795571,-79.352188,M4K,Athen's Pastries,Greek Restaurant,43.67816589533113,-79.34892679522846,1
43.6795571,-79.352188,M4K,IQ Living,Furniture / Home Store,43.678477,-79.347811,1
43.6795571,-79.352188,M4K,Urban Nails,Spa,43.676667789021906,-79.35660190332753,1
43.6795571,-79.352188,M4K,Tsaa Tea Shop,Bubble Tea Shop,43.67776898684133,-79.35130446081268,1
43.6795571,-79.352188,M4K,Carrot Commons,Restaurant,43.6774845518262,-79.35307562861175,1
43.6795571,-79.352188,M4K,Christina's On The Danforth,Greek Restaurant,43.678239784878826,-79.34918494943804,1
43.6795571,-79.352188,M4K,Bulk Barn,Grocery Store,43.67678989740336,-79.35586511284247,1
43.6795571,-79.352188,M4K,Marvel Coffee Co.,Coffee Shop,43.678629530863844,-79.34746013725268,1
43.6795571,-79.352188,M4K,Dough Bakeshop,Bakery,43.67664308520287,-79.35684634585105,1
43.6795571,-79.352188,M4K,Simone's Caribbean Restaurant,Caribbean Restaurant,43.67865547474292,-79.34658157954753,1
43.6795571,-79.352188,M4K,IL FORNELLO on Danforth,Italian Restaurant,43.67860392856738,-79.34690364849348,1
43.6795571,-79.352188,M4K,Cafe Frappe,Coffee Shop,43.67812618087551,-79.34843379217203,1
43.6795571,-79.352188,M4K,Sher-E-Punjab,Indian Restaurant,43.67730788939673,-79.35306551709385,1
43.6795571,-79.352188,M4K,Factory Girl,American Restaurant,43.67669287762859,-79.35629876225282,1
43.6795571,-79.352188,M4K,Bar Oak,Lounge,43.67793098663968,-79.34872380466781,1
43.6795571,-79.352188,M4K,Menchie's,Frozen Yogurt Shop,43.67830909198205,-79.34810528402672,1
43.6795571,-79.352188,M4K,Friendly Greek Restaurant,Greek Restaurant,43.67842791362434,-79.34764181796815,1
43.6795571,-79.352188,M4K,Katsu Japanese Restaurant,Sushi Restaurant,43.67861856512561,-79.34702430590903,1
43.6795571,-79.352188,M4K,LCBO,Liquor Store,43.676815838008714,-79.35604671347544,1
43.6471768,-79.38157640000001,M5K,Equinox Bay Street,Gym,43.64809974034856,-79.37998869411526,1
43.6471768,-79.38157640000001,M5K,Canoe,Restaurant,43.647452066183476,-79.38132001815676,1
43.6471768,-79.38157640000001,M5K,The Fairmont Royal York,Hotel,43.64544914616651,-79.3815076529019,1
43.6471768,-79.38157640000001,M5K,Pilot Coffee Roasters,Coffee Shop,43.648835391245896,-79.3809358125033,1
43.6471768,-79.38157640000001,M5K,Adelaide Club Toronto,Gym / Fitness Center,43.64927944291712,-79.38192123284551,1
43.6471768,-79.38157640000001,M5K,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949,1
43.6471768,-79.38157640000001,M5K,Starbucks,Coffee Shop,43.646731,-79.383951,1
43.6471768,-79.38157640000001,M5K,DAVIDsTEA,Tea Room,43.64650585612388,-79.38014477491379,1
43.6471768,-79.38157640000001,M5K,Maman,Café,43.64830873804684,-79.38225333898805,1
43.6471768,-79.38157640000001,M5K,Walrus Pub & Beer Hall,Pub,43.64737470920577,-79.37951515363918,1
43.6471768,-79.38157640000001,M5K,Dineen @CommerceCourt,Coffee Shop,43.648250543365556,-79.38012728220869,1
43.6471768,-79.38157640000001,M5K,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258,1
43.6471768,-79.38157640000001,M5K,WVRST,Beer Bar,43.64496809087762,-79.38137631843854,1
43.6471768,-79.38157640000001,M5K,Pilot Coffee Roasters,Coffee Shop,43.64501814464698,-79.3804150931199,1
43.6471768,-79.38157640000001,M5K,Design Exchange,Art Gallery,43.64797219581623,-79.38010382588462,1
43.6471768,-79.38157640000001,M5K,Chotto Matte,Japanese Restaurant,43.646473,-79.378782,1
43.6471768,-79.38157640000001,M5K,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041,1
43.6471768,-79.38157640000001,M5K,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829,1
43.6471768,-79.38157640000001,M5K,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463,1
43.6471768,-79.38157640000001,M5K,Union Pearson Express,Train Station,43.64436200658875,-79.38319927907953,1
43.6471768,-79.38157640000001,M5K,Hockey Hall Of Fame (Hockey Hall of Fame),Museum,43.646974451431056,-79.37732323942681,1
43.6471768,-79.38157640000001,M5K,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598,1
43.6471768,-79.38157640000001,M5K,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223,1
43.6471768,-79.38157640000001,M5K,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168,1
43.6471768,-79.38157640000001,M5K,Ki Modern Japanese + Bar,Japanese Restaurant,43.647223,-79.3793738,1
43.6471768,-79.38157640000001,M5K,Roy Thomson Hall,Concert Hall,43.6465886970634,-79.38597899374354,1
43.6471768,-79.38157640000001,M5K,The Keg Steakhouse + Bar - York Street,Restaurant,43.64998659318569,-79.38410336664538,1
43.6471768,-79.38157640000001,M5K,Starbucks,Coffee Shop,43.646799,-79.38069,1
43.6471768,-79.38157640000001,M5K,Cafe Landwer,Café,43.64875349932059,-79.3853673607289,1
43.6471768,-79.38157640000001,M5K,Balzac's Coffee,Coffee Shop,43.644372584148364,-79.38306470027423,1
43.6471768,-79.38157640000001,M5K,Café Plenty,Café,43.6491179354577,-79.37831288380438,1
43.6471768,-79.38157640000001,M5K,Starbucks,Coffee Shop,43.647261,-79.378599,1
43.6471768,-79.38157640000001,M5K,Soho House Toronto,Speakeasy,43.64873430659662,-79.38654117564838,1
43.6471768,-79.38157640000001,M5K,Movenpick Cafe,Café,43.647686808930885,-79.3772953884033,1
43.6471768,-79.38157640000001,M5K,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475,1
43.6471768,-79.38157640000001,M5K,Bosk at Shangri-La,Asian Restaurant,43.649022736761516,-79.38582635521233,1
43.6471768,-79.38157640000001,M5K,Toronto PATH System,General Travel,43.64990340698978,-79.3830527039004,1
43.6471768,-79.38157640000001,M5K,Dineen Coffee,Café,43.650497,-79.378765,1
43.6471768,-79.38157640000001,M5K,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164,1
43.6471768,-79.38157640000001,M5K,Craft Beer Market,Beer Bar,43.6498722789121,-79.37839828995996,1
43.6368472,-79.42819140000002,M6K,Reebok Crossfit Liberty Village,Gym,43.637035591932005,-79.42480199455974,1
43.6368472,-79.42819140000002,M6K,Pharmacy,Bar,43.638089904034146,-79.43180974511733,1
43.6368472,-79.42819140000002,M6K,Starbucks,Coffee Shop,43.63909,-79.427622,1
43.6368472,-79.42819140000002,M6K,Caffino,Italian Restaurant,43.63902121044261,-79.42528923382933,1
43.6368472,-79.42819140000002,M6K,Pet Valu,Pet Store,43.63908935811652,-79.42682834187295,1
43.6368472,-79.42819140000002,M6K,Louie Craft Coffee,Coffee Shop,43.639283775543895,-79.42561998986335,1
43.6368472,-79.42819140000002,M6K,The Abbott,Café,43.637996211047366,-79.43071653853734,1
43.6368472,-79.42819140000002,M6K,Structube,Furniture / Home Store,43.63983635997934,-79.42364186555774,1
43.6368472,-79.42819140000002,M6K,SCHOOL Restaurant,Breakfast Spot,43.6377753703417,-79.42429737067897,1
43.6368472,-79.42819140000002,M6K,Brodflour,Bakery,43.637535,-79.422761,1
43.6368472,-79.42819140000002,M6K,Joe Rockhead's Climbing Gym,Climbing Gym,43.636342324798676,-79.423582112592,1
43.6368472,-79.42819140000002,M6K,Vogue Supper Club,Restaurant,43.63695126198934,-79.42544606558822,1
43.6368472,-79.42819140000002,M6K,Mike's Liberty Grill,Breakfast Spot,43.63750507397488,-79.42464979436862,1
43.6368472,-79.42819140000002,M6K,The Remix Project,Performing Arts Venue,43.63649113953229,-79.42251282693181,1
43.6368472,-79.42819140000002,M6K,Joker Cafe,Café,43.63572658167962,-79.42603944906266,1
43.6368472,-79.42819140000002,M6K,Lamport Stadium,Stadium,43.638777912508445,-79.42353373474235,1
43.6368472,-79.42819140000002,M6K,Loco Burrito,Burrito Place,43.63751255946425,-79.4228975016341,1
43.6368472,-79.42819140000002,M6K,Uma Cafe,Café,43.63701567204681,-79.42404784920467,1
43.6368472,-79.42819140000002,M6K,Queen Supermarket,Grocery Store,43.634264921487066,-79.42911195252461,1
43.6368472,-79.42819140000002,M6K,Cinema Nightclub,Nightclub,43.63761384433725,-79.42388994008574,1
43.6368472,-79.42819140000002,M6K,Gardiner Expy & Dufferin St,Intersection,43.6338,-79.42546,1
43.6368472,-79.42819140000002,M6K,Dunn Milk Variety,Convenience Store,43.6336672441301,-79.43154947516645,1
43.711111700000004,-79.2845772,M1L,Dairy Queen,Ice Cream Shop,43.71037770465013,-79.29070115089417,1
43.711111700000004,-79.2845772,M1L,Warden Ave & St. Clair Ave E,Intersection,43.71205669347002,-79.28100496530533,1
43.711111700000004,-79.2845772,M1L,TTC Bus #68 Warden,Bus Line,43.71177810997778,-79.27971412913774,1
43.711111700000004,-79.2845772,M1L,Warden Station Bus Loop,Bus Station,43.71124084776515,-79.27957605867647,1
43.711111700000004,-79.2845772,M1L,TTC Bus 102 Markham Road,Bus Line,43.711381420906115,-79.27958752636661,1
43.711111700000004,-79.2845772,M1L,Bakery On The Go,Bakery,43.711270905205765,-79.27950587661704,1
43.711111700000004,-79.2845772,M1L,Cafe on the go,Bakery,43.71115104374148,-79.27946923512921,1
43.711111700000004,-79.2845772,M1L,Warden Woods Park,Park,43.71052711027375,-79.27896551895955,1
43.711111700000004,-79.2845772,M1L,Clairlea Futbol Centre,Soccer Field,43.71523429184505,-79.28650639185544,1
43.7390146,-79.5069436,M3L,TD Canada Trust,Bank,43.7402356,-79.5125502,1
43.7390146,-79.5069436,M3L,Giltspur Park,Park,43.73572426577187,-79.50782060623169,1
43.7390146,-79.5069436,M3L,Win Farm Supermarket,Grocery Store,43.739193173128825,-79.51205313205719,1
43.7390146,-79.5069436,M3L,Price Chopper,Grocery Store,43.73990841084056,-79.51226143309357,1
43.7390146,-79.5069436,M3L,jane sheppard mall,Shopping Mall,43.740104399774324,-79.51255243633483,1
43.6689985,-79.31557159999998,M4L,System Fitness,Gym,43.667171452103204,-79.31273345707406,1
43.6689985,-79.31557159999998,M4L,Brett's Ice Cream,Ice Cream Shop,43.667222,-79.312831,1
43.6689985,-79.31557159999998,M4L,The Burger's Priest,Fast Food Restaurant,43.666730640369295,-79.31555614915459,1
43.6689985,-79.31557159999998,M4L,British Style Fish & Chips,Fish & Chips Shop,43.66872336908457,-79.31713935234417,1
43.6689985,-79.31557159999998,M4L,O Sushi,Sushi Restaurant,43.66668372330836,-79.3166142781831,1
43.6689985,-79.31557159999998,M4L,Godspeed Brewery,Brewery,43.67262030152577,-79.31922849103603,1
43.6689985,-79.31557159999998,M4L,Woodbine Park,Park,43.66486036311473,-79.31510925292969,1
43.6689985,-79.31557159999998,M4L,Murphy's Law,Pub,43.66731906186093,-79.31265587607287,1
43.6689985,-79.31557159999998,M4L,Burrito Bandidos,Burrito Place,43.66644546137557,-79.31644740429473,1
43.6689985,-79.31557159999998,M4L,Casa di Giorgio,Italian Restaurant,43.66664527559903,-79.31520351125722,1
43.6689985,-79.31557159999998,M4L,Pet Valu,Pet Store,43.66697917950893,-79.31466465565389,1
43.6689985,-79.31557159999998,M4L,The Tulip Steakhouse,Steakhouse,43.66634820248808,-79.31685400996346,1
43.6689985,-79.31557159999998,M4L,LCBO,Liquor Store,43.66673150624233,-79.31496605090986,1
43.6689985,-79.31557159999998,M4L,Harvey's,Restaurant,43.666528010542514,-79.3151266656414,1
43.6689985,-79.31557159999998,M4L,Alliance Cinemas - The Beach,Movie Theater,43.666746976047506,-79.31468500467349,1
43.6689985,-79.31557159999998,M4L,Subway,Sandwich Place,43.66605207373166,-79.3169328912536,1
43.6689985,-79.31557159999998,M4L,Queen & Coxwell,Intersection,43.66641257115568,-79.31652545928955,1
43.6689985,-79.31557159999998,M4L,Pizzaiolo,Pizza Place,43.66895319839045,-79.31168339331794,1
43.6689985,-79.31557159999998,M4L,Measurement Park,Park,43.666916002070764,-79.31263053498228,1
43.6481985,-79.37981690000001,M5L,Equinox Bay Street,Gym,43.64809974034856,-79.37998869411526,1
43.6481985,-79.37981690000001,M5L,Adelaide Club Toronto,Gym / Fitness Center,43.64927944291712,-79.38192123284551,1
43.6481985,-79.37981690000001,M5L,Canoe,Restaurant,43.647452066183476,-79.38132001815676,1
43.6481985,-79.37981690000001,M5L,Pilot Coffee Roasters,Coffee Shop,43.648835391245896,-79.3809358125033,1
43.6481985,-79.37981690000001,M5L,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258,1
43.6481985,-79.37981690000001,M5L,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949,1
43.6481985,-79.37981690000001,M5L,Hockey Hall Of Fame (Hockey Hall of Fame),Museum,43.646974451431056,-79.37732323942681,1
43.6481985,-79.37981690000001,M5L,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041,1
43.6481985,-79.37981690000001,M5L,DAVIDsTEA,Tea Room,43.64650585612388,-79.38014477491379,1
43.6481985,-79.37981690000001,M5L,Chotto Matte,Japanese Restaurant,43.646473,-79.378782,1
43.6481985,-79.37981690000001,M5L,Maman,Café,43.64830873804684,-79.38225333898805,1
43.6481985,-79.37981690000001,M5L,Walrus Pub & Beer Hall,Pub,43.64737470920577,-79.37951515363918,1
